Container_ID,Declaration_Date,Declaration_Time,Trade_Regime,Origin_Country,Destination_Port,Destination_Country,HS_Code,Importer_ID,Exporter_ID,Declared_Value,Declared_Weight,Measured_Weight,Shipping_Line,Dwell_Time_Hours,Risk_Flag
10002902,2020-01-01,05:52:20,Import,BE,PORT_30,UG,440890,IMP940,EXP724,-4706.110247109784,9973.6,9973.6,LINE_MODE_40,52.98,1
10002903,2020-01-01,06:40:39,Import,BE,PORT_40,UG,940350,IMP522,EXP929,4892756644.938592,4078.77,4078.77,LINE_MODE_10,66.06,1
10002904,2020-01-01,12:22:11,Import,BE,PORT_30,UG,440890,IMP904,EXP366,123992.36,7033.34,7037.513309958414,LINE_MODE_40,28.24,0
10002905,2020-01-01,00:31:53,Import,BE,PORT_40,UG,940350,IMP305,EXP705,179041.63,1944.1,1940.211404800274,LINE_MODE_10,65.08,0
10002906,2020-01-01,19:46:52,Import,BE,PORT_40,UG,440890,IMP111,EXP688,415411.28,8139.47,8134.575201940208,LINE_MODE_40,60.69,0
10002907,2020-01-01,09:20:20,Import,BE,PORT_20,UG,440890,IMP222,EXP373,428866.88,725.91,720.9383228434983,LINE_MODE_10,11.24,0
10002908,2020-01-01,09:14:58,Import,BE,PORT_40,UG,940350,IMP943,EXP684,145245.18,7955.64,7952.02179586488,LINE_MODE_10,38.77,0
10002909,2020-01-01,22:16:32,Import,BE,PORT_20,UG,620822,IMP336,EXP939,273422.11,1236.24,1240.7918098889263,LINE_MODE_40,35.89,0
10002910,2020-01-01,20:37:32,Import,BE,PORT_20,UG,440890,IMP262,EXP808,177763.96,8171.95,8172.241178614591,LINE_MODE_40,38.8,0
10002911,2020-01-01,03:46:22,Import,BE,PORT_40,UG,620822,IMP841,EXP102,190254.13,4084.66,4089.0980847070687,LINE_MODE_10,53.12,0
10002912,2020-01-01,11:19:13,Import,BE,PORT_30,UG,071080,IMP851,EXP991,4.555611796160666,1103.62,1103.62,LINE_MODE_10,10.3,1
10002913,2020-01-01,22:33:55,Import,BE,PORT_40,UG,071080,IMP362,EXP764,95110.89,3203.58,3201.5248659923905,LINE_MODE_40,28.66,0
10002914,2020-01-01,13:38:00,Import,BE,PORT_30,UG,690722,IMP161,EXP834,188572.41,9067.29,9066.718605308648,LINE_MODE_10,18.61,0
10002915,2020-01-01,07:54:20,Import,BE,PORT_20,UG,851712,IMP438,EXP264,-9517.90092277512,6068.81,6068.81,LINE_MODE_10,46.14,1
10002916,2020-01-01,04:12:27,Import,BE,PORT_40,UG,071080,IMP391,EXP624,425992.06,6047.33,6042.742405084337,LINE_MODE_40,47.76,0
10002917,2020-01-01,16:40:57,Import,BE,PORT_30,UG,851712,IMP431,EXP156,297041.47,6241.92,6245.448325744076,LINE_MODE_10,61.17,0
10002918,2020-01-01,00:34:04,Import,BE,PORT_20,UG,690722,IMP570,EXP441,327257.25,2650.79,2654.826306086808,LINE_MODE_10,31.32,0
10002919,2020-01-01,18:10:44,Import,BE,PORT_40,UG,690722,IMP810,EXP116,87721.85,8907.05,8910.551974795068,LINE_MODE_10,45.98,0
10002920,2020-01-01,23:18:33,Import,BE,PORT_40,UG,071080,IMP332,EXP798,26804.37,9202.66,9200.605951590436,LINE_MODE_40,54.4,0
10002921,2020-01-01,00:23:15,Import,BE,PORT_40,UG,851712,IMP963,EXP812,68988.24,3353.2,3349.4843159731554,LINE_MODE_40,34.25,0
10002922,2020-01-01,23:33:06,Import,BE,PORT_40,UG,620822,IMP496,EXP889,1.0464421530873202,3044.3,3044.3,LINE_MODE_10,11.55,1
10002923,2020-01-01,14:35:34,Import,BE,PORT_30,UG,620822,IMP418,EXP188,3.825317539080595,2424.24,2424.24,LINE_MODE_40,45.0,1
10002924,2020-01-01,22:32:09,Import,BE,PORT_20,UG,851712,IMP915,EXP438,178043.32,4593.18,4588.851166411296,LINE_MODE_40,77.97,0
10002925,2020-01-01,04:09:06,Import,BE,PORT_40,UG,690722,IMP609,EXP345,462475.97,370.79,375.6226414566786,LINE_MODE_40,26.86,0
10002926,2020-01-01,13:16:53,Import,BE,PORT_20,UG,620822,IMP929,EXP584,9198916848.818153,9084.14,9084.14,LINE_MODE_40,66.96,1
10002927,2020-01-01,01:45:28,Import,BE,PORT_20,UG,940350,IMP746,EXP141,385469.93,3134.72,3137.209143006825,LINE_MODE_10,29.22,0
10002928,2020-01-01,09:04:40,Import,BE,PORT_40,UG,690722,IMP778,EXP657,342215.79,3680.28,3676.3091517507764,LINE_MODE_10,53.4,0
10002929,2020-01-01,13:22:47,Import,BE,PORT_20,UG,940350,IMP746,EXP141,-2375.9557492173735,8321.03,8321.03,LINE_MODE_10,38.96,1
10002930,2020-01-01,13:12:21,Import,BE,PORT_20,UG,071080,IMP550,EXP574,483329.66,4052.26,4050.1610031889077,LINE_MODE_10,56.42,0
10002931,2020-01-01,11:26:06,Import,BE,PORT_20,UG,851712,IMP851,EXP398,481115.68,7920.99,7924.255689332111,LINE_MODE_40,61.1,0
10002932,2020-01-01,22:38:57,Import,BE,PORT_20,UG,690722,IMP375,EXP938,243718.22,1335.6,1340.5345261971706,LINE_MODE_40,28.12,0
10002933,2020-01-01,15:21:04,Import,BE,PORT_40,UG,851712,IMP750,EXP447,95011.33,6655.17,6659.335849966664,LINE_MODE_40,34.34,0
10002934,2020-01-01,12:23:26,Import,BE,PORT_30,UG,620822,IMP179,EXP651,186777.09,8788.07,8788.07,LINE_MODE_10,838.9036342149883,1
10002935,2020-01-01,00:52:55,Import,BE,PORT_30,UG,071080,IMP336,EXP797,336282.59,5834.62,5830.988941705863,LINE_MODE_40,26.12,0
10002936,2020-01-01,05:53:42,Import,BE,PORT_40,UG,690722,IMP393,EXP136,149742.58,8525.05,8526.83140800764,LINE_MODE_10,57.39,0
10002937,2020-01-01,01:36:11,Import,BE,PORT_20,UG,071080,IMP146,EXP184,333757.62,417.03,412.9645101959433,LINE_MODE_10,11.2,0
10002938,2020-01-01,10:01:09,Import,BE,PORT_30,UG,620822,IMP848,EXP465,405017.25,7183.07,7184.607353688181,LINE_MODE_10,36.07,0
10002939,2020-01-01,16:50:48,Import,BE,PORT_30,UG,690722,IMP522,EXP874,492125.68,6525.31,6523.24201309027,LINE_MODE_10,36.45,0
10002940,2020-01-01,03:53:00,Import,BE,PORT_20,UG,690722,IMP375,EXP926,70714.48,9532.77,9536.842660919203,LINE_MODE_40,79.04,0
10002941,2020-01-01,06:02:55,Import,BE,PORT_30,UG,620822,IMP518,EXP368,210871.0,8631.67,8635.229008005554,LINE_MODE_10,70.85,0
10002942,2020-01-01,03:09:34,Import,BE,PORT_30,UG,440890,IMP240,EXP164,152248.49,7080.46,7079.064516605016,LINE_MODE_40,12.12,0
10002943,2020-01-01,00:47:53,Import,BE,PORT_40,UG,440890,IMP862,EXP841,76499.0,132.36,132.7872706391346,LINE_MODE_40,29.74,0
10002944,2020-01-01,20:45:26,Import,BE,PORT_20,UG,620822,IMP461,EXP437,2.740943939194578,9591.91,9591.91,LINE_MODE_40,22.58,1
10002945,2020-01-01,00:17:40,Import,BE,PORT_30,UG,690722,IMP682,EXP819,471002.14,2493.85,2496.756762155802,LINE_MODE_40,54.25,0
10002946,2020-01-01,13:29:04,Import,BE,PORT_40,UG,620822,IMP954,EXP663,280035.3,7502.9,7505.815025609648,LINE_MODE_10,29.11,0
10002947,2020-01-01,12:27:28,Import,BE,PORT_40,UG,940350,IMP163,EXP841,29503.55,261.16,256.67470206856325,LINE_MODE_10,27.45,0
10002948,2020-01-01,06:05:33,Import,BE,PORT_40,UG,440890,IMP562,EXP466,334683.76,6378.2,6381.713759131927,LINE_MODE_40,61.03,0
10002949,2020-01-01,11:00:58,Import,BE,PORT_40,UG,440890,IMP224,EXP415,154922.15,6884.87,6888.920350241762,LINE_MODE_40,35.93,0
10002950,2020-01-01,07:45:36,Import,BE,PORT_30,UG,851712,IMP533,EXP965,326025.12,6280.35,6284.365628093323,LINE_MODE_10,45.45,0
10002951,2020-01-01,23:41:04,Import,BE,PORT_40,UG,690722,IMP421,EXP962,215521.69,3885.19,3887.9573083717255,LINE_MODE_10,41.48,0
10002952,2020-01-01,07:36:06,Import,BE,PORT_20,UG,940350,IMP521,EXP256,36670.31,5648.46,5647.048319087718,LINE_MODE_10,24.39,0
10002953,2020-01-01,17:22:26,Import,BE,PORT_40,UG,620822,IMP383,EXP544,387740.5,4124.23,4122.633931195161,LINE_MODE_40,18.25,0
10002954,2020-01-01,23:18:02,Import,BE,PORT_30,UG,940350,IMP852,EXP568,1.8303206015409879,9113.79,9113.79,LINE_MODE_40,79.76,1
10002955,2020-01-01,08:32:14,Import,BE,PORT_30,UG,851712,IMP286,EXP524,426344.2,3969.99,3972.2970586126867,LINE_MODE_40,58.17,0
10002956,2020-01-01,21:49:46,Import,BE,PORT_30,UG,940350,IMP833,EXP959,8729673004.28426,5602.97,5602.97,LINE_MODE_10,23.43,1
10002957,2020-01-01,00:01:15,Import,BE,PORT_40,UG,071080,IMP787,EXP125,326846.27,4363.53,4362.94981418207,LINE_MODE_40,29.16,0
10002958,2020-01-01,14:02:52,Import,BE,PORT_20,UG,620822,IMP998,EXP942,12538.92,3647.01,3647.571071513825,LINE_MODE_10,62.35,0
10002959,2020-01-01,08:07:50,Import,BE,PORT_40,UG,620822,IMP614,EXP132,276050.37,8655.3,8653.494747460105,LINE_MODE_40,69.24,0
10002960,2020-01-01,06:21:48,Import,BE,PORT_30,UG,851712,IMP543,EXP715,29208.42,6984.11,6985.433112735539,LINE_MODE_40,43.72,0
10002961,2020-01-01,03:18:45,Import,BE,PORT_40,UG,690722,IMP141,EXP721,121215.77,2079.86,2075.732940337957,LINE_MODE_10,31.3,0
10002962,2020-01-01,02:15:45,Import,BE,PORT_20,UG,851712,IMP531,EXP344,34822.04,1225.84,1229.1707742014705,LINE_MODE_10,53.15,0
10002963,2020-01-01,12:53:16,Import,BE,PORT_40,UG,440890,IMP605,EXP811,74703.73,9030.49,9034.549689725474,LINE_MODE_10,48.22,0
10002964,2020-01-01,07:52:55,Import,BE,PORT_30,UG,851712,IMP431,EXP450,176157.67,7219.91,7224.116238290133,LINE_MODE_40,14.62,0
10002965,2020-01-01,12:12:49,Import,BE,PORT_40,UG,851712,IMP282,EXP148,30253.43,8422.7,8421.266103188189,LINE_MODE_10,17.5,0
10002966,2020-01-01,20:01:22,Import,BE,PORT_40,UG,440890,IMP180,EXP184,16207.76,297.32,293.63553295964914,LINE_MODE_40,76.53,0
10002967,2020-01-01,04:33:48,Import,BE,PORT_30,UG,690722,IMP313,EXP832,222283.51,4069.71,4069.5674092659547,LINE_MODE_40,60.67,0
10002968,2020-01-01,02:18:23,Import,BE,PORT_40,UG,690722,IMP766,EXP720,226817.65,9825.7,9826.835162489928,LINE_MODE_10,30.48,0
10002969,2020-01-01,08:51:57,Import,BE,PORT_40,UG,440890,IMP183,EXP776,181395.34,5129.57,5128.368339331247,LINE_MODE_40,75.12,0
10002970,2020-01-01,12:15:37,Import,BE,PORT_30,UG,440890,IMP407,EXP784,250174.42,6932.19,6933.85657645391,LINE_MODE_10,11.02,0
10002971,2020-01-01,14:47:50,Import,BE,PORT_20,UG,940350,IMP322,EXP326,281098.32,475.4,470.77425837419224,LINE_MODE_40,70.23,0
10002972,2020-01-01,12:59:30,Import,BE,PORT_20,UG,440890,IMP946,EXP697,266535.23,7660.99,7660.680672523619,LINE_MODE_10,48.39,0
10002973,2020-01-01,16:38:43,Import,BE,PORT_20,UG,440890,IMP763,EXP106,84061.54,2845.89,2847.675167945854,LINE_MODE_40,66.61,0
10002974,2020-01-01,01:52:48,Import,BE,PORT_40,UG,620822,IMP885,EXP891,157434.64,7005.17,7009.244342457145,LINE_MODE_10,20.76,0
10002975,2020-01-01,19:40:43,Import,BE,PORT_20,UG,071080,IMP106,EXP185,29075.12,9778.88,9774.058313679878,LINE_MODE_10,68.4,0
10002976,2020-01-01,02:05:58,Import,BE,PORT_40,UG,940350,IMP158,EXP974,143647.4,5681.24,5680.150886772149,LINE_MODE_10,54.48,0
10002977,2020-01-01,17:17:43,Import,BE,PORT_20,UG,851712,IMP610,EXP121,138150.24,8139.4,8138.217091947978,LINE_MODE_10,79.26,0
10002978,2020-01-01,17:46:52,Import,BE,PORT_20,UG,620822,IMP893,EXP339,247298.94,5778.67,5775.960199846608,LINE_MODE_40,51.2,0
10002979,2020-01-01,22:39:47,Import,BE,PORT_30,UG,440890,IMP503,EXP955,431231.56,8796.39,8800.021183933026,LINE_MODE_10,15.33,0
10002980,2020-01-01,23:38:49,Import,BE,PORT_40,UG,940350,IMP587,EXP380,51446.43,7422.7,7418.3516925885815,LINE_MODE_10,51.87,0
10002981,2020-01-01,21:52:17,Import,BE,PORT_20,UG,440890,IMP551,EXP416,462343.58,8627.74,8630.054737311417,LINE_MODE_40,51.32,0
10002982,2020-01-01,00:21:41,Import,BE,PORT_30,UG,071080,IMP771,EXP766,463009.73,1121.11,4193.645240697617,LINE_MODE_40,42.5,1
10002983,2020-01-01,13:16:00,Import,BE,PORT_40,UG,071080,IMP346,EXP305,293011.15,2088.3,2083.7881153091207,LINE_MODE_10,54.55,0
10002984,2020-01-01,00:31:26,Import,BE,PORT_30,UG,851712,IMP401,EXP664,279371.16,9084.93,9088.379139102288,LINE_MODE_10,40.53,0
10002985,2020-01-01,13:24:43,Import,BE,PORT_40,UG,940350,IMP683,EXP884,63327.28,1160.3,1160.483641346172,LINE_MODE_40,58.53,0
10002986,2020-01-01,04:35:14,Import,BE,PORT_20,UG,851712,IMP576,EXP781,589184423.1187665,3472.84,3472.84,LINE_MODE_10,76.34,1
10002987,2020-01-01,17:47:44,Import,BE,PORT_40,UG,071080,IMP361,EXP862,385539.95,8682.71,8682.190148771724,LINE_MODE_10,76.52,0
10002988,2020-01-01,16:53:26,Import,BE,PORT_30,UG,851712,IMP666,EXP137,24877.62,4070.21,4071.613582017765,LINE_MODE_10,40.91,0
10002989,2020-01-01,18:40:37,Import,BE,PORT_30,UG,440890,IMP187,EXP524,125549.22,5202.68,5206.6574146816165,LINE_MODE_10,29.35,0
10002990,2020-01-01,20:32:14,Import,BE,PORT_40,UG,851712,IMP460,EXP625,497016.06,455.74,455.74,LINE_MODE_40,364.1418557680943,1
10002991,2020-01-01,21:43:11,Import,BE,PORT_30,UG,851712,IMP355,EXP411,26521.86,9198.08,9196.438229414453,LINE_MODE_40,55.28,0
10002992,2020-01-01,04:33:03,Import,BE,PORT_20,UG,071080,IMP837,EXP448,12265.63,5126.48,5129.8360044022065,LINE_MODE_40,77.12,0
10002993,2020-01-01,12:30:56,Import,BE,PORT_30,UG,690722,IMP746,EXP344,295409.18,129.41,134.2001466559279,LINE_MODE_40,20.54,0
10002994,2020-01-01,06:31:14,Import,BE,PORT_40,UG,690722,IMP368,EXP162,172947.55,6380.79,6383.8812878649105,LINE_MODE_40,29.06,0
10002995,2020-01-01,00:17:07,Import,BE,PORT_40,UG,940350,IMP707,EXP229,360694.29,2683.69,2687.1359683693145,LINE_MODE_10,71.95,0
10002996,2020-01-01,12:33:40,Import,BE,PORT_40,UG,620822,IMP966,EXP342,44129.22,3161.32,3164.1603588595726,LINE_MODE_40,31.48,0
10002997,2020-01-01,19:26:26,Import,BE,PORT_20,UG,851712,IMP308,EXP935,287311.41,3530.95,3534.1859101654077,LINE_MODE_10,62.11,0
10002998,2020-01-01,21:00:10,Import,BE,PORT_20,UG,851712,IMP958,EXP127,111718.95,5799.49,5799.49,LINE_MODE_10,492.5003065831828,1
10002999,2020-01-01,14:28:22,Import,BE,PORT_30,UG,690722,IMP789,EXP251,107277.2,9863.11,9866.619292647687,LINE_MODE_40,75.95,0
10003000,2020-01-01,07:50:17,Import,BE,PORT_30,UG,440890,IMP421,EXP696,444763.22,8716.61,8719.832516076938,LINE_MODE_10,72.04,0
10003001,2020-01-01,21:40:54,Import,BE,PORT_40,UG,940350,IMP954,EXP125,294459.31,601.25,598.5363282156611,LINE_MODE_10,27.25,0
10003002,2020-01-01,16:27:55,Import,BE,PORT_40,UG,851712,IMP995,EXP618,433414.85,1489.11,1493.6788918545337,LINE_MODE_10,68.36,0
10003003,2020-01-01,12:26:26,Import,BE,PORT_40,UG,940350,IMP404,EXP606,305040.82,2024.38,2020.2794522519619,LINE_MODE_10,61.68,0
10003004,2020-01-01,02:37:18,Import,BE,PORT_20,UG,690722,IMP942,EXP489,-1502.5992798113257,8456.29,8456.29,LINE_MODE_10,24.41,1
10003005,2020-01-01,18:07:33,Import,BE,PORT_30,UG,620822,IMP232,EXP788,170512.36,7160.14,7159.5658654438585,LINE_MODE_40,13.82,0
10003006,2020-01-01,22:54:56,Import,BE,PORT_40,UG,440890,IMP283,EXP858,2.886466829254407,9728.52,9728.52,LINE_MODE_40,48.2,1
10003007,2020-01-01,00:39:43,Import,BE,PORT_40,UG,071080,IMP779,EXP541,108986.18,9871.31,9874.40804846678,LINE_MODE_10,31.77,0
10003008,2020-01-01,23:00:01,Import,BE,PORT_40,UG,851712,IMP829,EXP707,285246.13,6335.41,6339.863465756636,LINE_MODE_10,39.93,0
10003009,2020-01-01,22:27:43,Import,BE,PORT_20,UG,071080,IMP826,EXP955,472604.97,6077.01,6079.312887227104,LINE_MODE_10,46.96,0
10003010,2020-01-01,17:28:01,Import,BE,PORT_40,UG,620822,IMP192,EXP642,467239.72,5571.19,5570.9355040943965,LINE_MODE_40,64.41,0
10003011,2020-01-01,22:01:30,Import,BE,PORT_40,UG,690722,IMP728,EXP723,1.888466176904663,4161.17,4161.17,LINE_MODE_10,18.45,1
10003012,2020-01-01,19:42:05,Import,BE,PORT_40,UG,440890,IMP597,EXP540,156841.47,1142.79,1140.244227844534,LINE_MODE_40,75.4,0
10003013,2020-01-01,15:33:57,Import,BE,PORT_40,UG,690722,IMP672,EXP267,355426.01,9767.2,9762.350449986598,LINE_MODE_40,31.58,0
10003014,2020-01-01,16:42:43,Import,BE,PORT_30,UG,071080,IMP276,EXP134,64164.13,7158.39,34710.37531976373,LINE_MODE_40,79.31,1
10003015,2020-01-01,04:58:15,Import,BE,PORT_40,UG,940350,IMP616,EXP303,269877.68,4326.5,4322.035562934321,LINE_MODE_40,41.68,0
10003016,2020-01-01,18:18:58,Import,BE,PORT_30,UG,440890,IMP700,EXP584,93695.24,3066.32,3063.8318425666093,LINE_MODE_10,60.24,0
10003017,2020-01-01,08:03:47,Import,BE,PORT_40,UG,620822,IMP682,EXP449,448547.85,9878.0,9881.679357588462,LINE_MODE_10,24.02,0
10003018,2020-01-01,16:56:34,Import,BE,PORT_20,UG,620822,IMP194,EXP427,165147.45,5887.29,5887.471089644753,LINE_MODE_10,57.17,0
10003019,2020-01-01,22:15:04,Import,BE,PORT_40,UG,071080,IMP244,EXP908,15061.11,8473.58,8472.701927975173,LINE_MODE_40,38.88,0
10003020,2020-01-01,06:04:02,Import,BE,PORT_30,UG,851712,IMP158,EXP819,226823.02,2693.97,10518.494808538186,LINE_MODE_10,68.87,1
10003021,2020-01-01,01:48:24,Import,BE,PORT_20,UG,940350,IMP904,EXP425,283096.34,1876.65,1877.5775195067451,LINE_MODE_10,61.1,0
10003022,2020-01-01,00:19:51,Import,BE,PORT_30,UG,940350,IMP229,EXP117,471345.38,6570.79,6575.788951594613,LINE_MODE_10,24.09,0
10003023,2020-01-01,06:41:52,Import,BE,PORT_40,UG,071080,IMP346,EXP136,272707.21,1188.53,1190.6799529285586,LINE_MODE_40,36.85,0
10003024,2020-01-01,19:05:37,Import,BE,PORT_30,UG,851712,IMP111,EXP373,483249.9,9699.23,9697.790711101708,LINE_MODE_10,46.4,0
10003025,2020-01-01,16:17:50,Import,BE,PORT_30,UG,620822,IMP654,EXP906,22773.82,8647.59,8651.766165326228,LINE_MODE_10,25.77,0
10003026,2020-01-01,05:16:27,Import,BE,PORT_20,UG,440890,IMP898,EXP111,309615.62,3167.56,3170.2671640275134,LINE_MODE_40,63.97,0
10003027,2020-01-01,04:17:38,Import,BE,PORT_20,UG,940350,IMP566,EXP135,122424.19,6930.44,6930.322252696736,LINE_MODE_10,23.49,0
10003028,2020-01-01,17:05:43,Import,BE,PORT_20,UG,940350,IMP274,EXP333,177018.42,7847.06,7849.57442428265,LINE_MODE_40,33.95,0
10003029,2020-01-01,21:35:31,Import,BE,PORT_30,UG,690722,IMP304,EXP811,11016.76,7337.55,7335.555643427947,LINE_MODE_40,37.77,0
10003030,2020-01-01,17:12:33,Import,BE,PORT_30,UG,440890,IMP117,EXP387,99595.81,7987.97,7984.4489530325245,LINE_MODE_40,77.96,0
10003031,2020-01-01,02:36:23,Import,BE,PORT_40,UG,690722,IMP225,EXP806,473679.16,5701.16,5703.444030792039,LINE_MODE_10,45.25,0
10003032,2020-01-01,00:36:40,Import,BE,PORT_30,UG,620822,IMP188,EXP215,30645.48,2091.65,2089.5942869490195,LINE_MODE_10,55.57,0
10003033,2020-01-01,02:07:25,Import,BE,PORT_30,UG,690722,IMP487,EXP981,153361.5,9101.93,9099.47730376341,LINE_MODE_40,67.95,0
10003034,2020-01-01,16:51:32,Import,BE,PORT_20,UG,071080,IMP391,EXP650,317302.03,7817.42,7813.528156227415,LINE_MODE_40,22.3,0
10003035,2020-01-01,02:30:29,Import,BE,PORT_40,UG,440890,IMP257,EXP828,440552.15,4269.87,4270.758171006089,LINE_MODE_10,54.83,0
10003036,2020-01-01,17:14:39,Import,BE,PORT_40,UG,440890,IMP201,EXP269,379326.86,8396.9,8394.929220651862,LINE_MODE_10,60.05,0
10003037,2020-01-01,23:03:30,Import,BE,PORT_20,UG,620822,IMP227,EXP808,204850.56,5138.15,5134.3652581224915,LINE_MODE_40,54.81,0
10003038,2020-01-01,06:31:16,Import,BE,PORT_20,UG,440890,IMP794,EXP308,233467.43,232.81,1017.8692176384333,LINE_MODE_40,25.4,1
10003039,2020-01-01,02:35:36,Import,BE,PORT_40,UG,071080,IMP548,EXP107,243028.65,6423.64,6426.657851483657,LINE_MODE_10,10.71,0
10003040,2020-01-01,19:12:19,Import,BE,PORT_30,UG,071080,IMP123,EXP991,182865.76,4427.52,4429.196227572054,LINE_MODE_10,13.07,0
10003041,2020-01-01,00:19:36,Import,BE,PORT_40,UG,690722,IMP837,EXP590,440022.92,1028.1,1031.4400974852751,LINE_MODE_10,28.02,0
10003042,2020-01-01,11:27:51,Import,BE,PORT_40,UG,620822,IMP698,EXP372,119199.97,9268.26,9264.00208324502,LINE_MODE_40,46.45,0
10003043,2020-01-01,14:28:28,Import,BE,PORT_20,UG,071080,IMP809,EXP214,178145.09,6149.73,6145.362541039066,LINE_MODE_10,70.91,0
10003044,2020-01-01,20:51:00,Import,BE,PORT_40,UG,851712,IMP922,EXP945,423113.35,4424.0,4424.57951311274,LINE_MODE_40,78.82,0
10003045,2020-01-01,08:14:42,Import,BE,PORT_30,UG,440890,IMP660,EXP623,430453.1,4902.28,4905.458138283362,LINE_MODE_40,10.45,0
10003046,2020-01-01,17:48:12,Import,BE,PORT_20,UG,071080,IMP823,EXP566,455855.05,2456.68,2459.2900831150787,LINE_MODE_10,70.26,0
10003047,2020-01-01,18:42:26,Import,BE,PORT_40,UG,620822,IMP171,EXP146,318705.68,1861.65,1858.282695620209,LINE_MODE_40,16.06,0
10003048,2020-01-01,04:55:18,Import,BE,PORT_40,UG,440890,IMP555,EXP840,292181.86,5883.04,14347.659655078503,LINE_MODE_10,77.47,1
10003049,2020-01-01,02:35:19,Import,BE,PORT_20,UG,440890,IMP416,EXP964,277724.73,8124.44,34421.119563475404,LINE_MODE_40,40.69,1
10003050,2020-01-01,22:07:25,Import,BE,PORT_20,UG,620822,IMP792,EXP890,373667.13,2412.44,2409.7168760703153,LINE_MODE_40,25.36,0
10003051,2020-01-01,06:19:04,Import,BE,PORT_20,UG,071080,IMP808,EXP440,-9238.739952173139,6103.63,6103.63,LINE_MODE_10,14.6,1
10003052,2020-01-01,00:22:45,Import,BE,PORT_20,UG,940350,IMP305,EXP880,15565.65,6416.11,6415.076809811676,LINE_MODE_10,53.02,0
10003053,2020-01-01,11:22:46,Import,BE,PORT_30,UG,620822,IMP504,EXP826,52323.87,6337.04,6337.04,LINE_MODE_40,400.90865320862537,1
10003054,2020-01-01,03:53:04,Import,BE,PORT_30,UG,940350,IMP774,EXP257,461180.99,347.75,346.2271326733584,LINE_MODE_10,32.49,0
10003055,2020-01-01,17:13:39,Import,BE,PORT_40,UG,440890,IMP375,EXP430,286639.59,4555.34,4554.158988978951,LINE_MODE_40,46.09,0
10003056,2020-01-01,06:01:11,Import,BE,PORT_40,UG,851712,IMP771,EXP346,388323.92,8171.72,8175.941371321708,LINE_MODE_10,62.93,0
10003057,2020-01-01,17:27:42,Import,BE,PORT_20,UG,440890,IMP908,EXP735,359857.7,6069.23,6064.790960282075,LINE_MODE_40,18.29,0
10003058,2020-01-01,03:38:02,Import,BE,PORT_40,UG,851712,IMP342,EXP315,0.9054447181765496,552.82,552.82,LINE_MODE_40,55.72,1
10003059,2020-01-01,22:20:03,Import,BE,PORT_40,UG,940350,IMP773,EXP144,155831.76,8598.67,8595.55247048535,LINE_MODE_10,15.68,0
10003060,2020-01-01,22:08:59,Import,BE,PORT_40,UG,071080,IMP314,EXP400,44285.55,5006.48,5005.248901101535,LINE_MODE_40,58.63,0
10003061,2020-01-01,16:06:19,Import,BE,PORT_40,UG,071080,IMP618,EXP170,319587.36,9138.55,9140.42711121098,LINE_MODE_10,73.96,0
10003062,2020-01-01,20:48:50,Import,BE,PORT_20,UG,071080,IMP437,EXP554,141841.87,8248.89,8246.040684999527,LINE_MODE_40,52.33,0
10003063,2020-01-01,15:25:50,Import,BE,PORT_40,UG,620822,IMP368,EXP206,49630.02,6756.19,6754.318106366597,LINE_MODE_40,28.69,0
10003064,2020-01-01,15:23:51,Import,BE,PORT_20,UG,620822,IMP836,EXP518,-9819.27324498369,6880.73,6880.73,LINE_MODE_10,46.81,1
10003065,2020-01-01,12:53:57,Import,BE,PORT_30,UG,940350,IMP460,EXP771,466427.08,2860.85,2865.293686254674,LINE_MODE_40,74.08,0
10003066,2020-01-01,18:22:48,Import,BE,PORT_20,UG,440890,IMP195,EXP746,194313.65,4823.9,4826.040281851179,LINE_MODE_40,23.21,0
10003067,2020-01-01,06:14:40,Import,BE,PORT_20,UG,690722,IMP760,EXP103,364051.77,1481.08,1481.1017272928636,LINE_MODE_40,58.81,0
10003068,2020-01-01,00:35:19,Import,BE,PORT_30,UG,940350,IMP504,EXP485,463736.27,8651.75,8656.423761518057,LINE_MODE_40,42.26,0
10003069,2020-01-01,04:06:33,Import,BE,PORT_20,UG,071080,IMP180,EXP511,-9442.78713720022,3368.82,3368.82,LINE_MODE_40,78.87,1
10003070,2020-01-01,23:15:40,Import,BE,PORT_20,UG,440890,IMP642,EXP438,80384.01,8438.39,8441.80823393422,LINE_MODE_40,61.78,0
10003071,2020-01-01,23:47:00,Import,BE,PORT_20,UG,620822,IMP830,EXP958,118440.76,9034.17,9037.64221859331,LINE_MODE_10,32.21,0
10003072,2020-01-01,21:07:24,Import,BE,PORT_20,UG,620822,IMP450,EXP571,31170.65,3507.16,3507.35734356408,LINE_MODE_10,48.57,0
10003073,2020-01-01,14:38:39,Import,BE,PORT_20,UG,940350,IMP897,EXP396,464519.07,3011.8,3010.5238755920973,LINE_MODE_40,29.18,0
10003074,2020-01-01,12:17:17,Import,BE,PORT_20,UG,940350,IMP502,EXP208,51698.97,3695.19,3699.589599992155,LINE_MODE_40,75.62,0
10003075,2020-01-01,18:17:19,Import,BE,PORT_40,UG,851712,IMP651,EXP784,118721.03,791.03,793.89498083352,LINE_MODE_10,32.57,0
10003076,2020-01-01,01:52:52,Import,BE,PORT_30,UG,620822,IMP957,EXP968,411941.98,2967.21,2970.6083367749006,LINE_MODE_40,39.19,0
